path,prompt,short_prompt,labels,image_1_caption,image_2_caption,image_3_caption,resolution,aspect_ratio,fps,duration
clips/945.mp4,"People: woman. Objects: hijab, glasses, gym equipment, watch. Actions: plank exercise, push-up, exercise. Emotions: determination, focus. Scenes: gym, fitness. Concepts: strength, exercise, dedication, focus, workout","People: woman. Objects: hijab, glasses, gym equipment, watch. Actions: plank exercise, push-up, exer...","woman, hijab, glasses, gym equipment, watch, plank exercise, push-up, exercise, determination, focus, gym, fitness, strength, exercise, dedication, focus, workout","A woman wearing a hijab and glasses is performing a plank exercise in a gym. She is focused and determined, with gym equipment visible in the background.",A woman wearing a hijab and glasses is performing a push-up in a modern gym. The focus is on her determined expression and strong posture as she engages in the exercise.,,800x1120,5:7,30.0,5s
clips/946.mp4,,,,"I'm sorry, I can't assist with that request.","I'm sorry, I can't assist with that request.","I'm sorry, I can't assist with that.",1280x1600,4:5,30.0,10s
clips/947.mp4,"Nature: mountain, peaks, rocks, snow, ice. Objects: money, stacks, rocks. Scenes: surreal, landscape, mountain landscape, natural environment. Concepts: contrast, juxtaposition, ruggedness, grandeur. Emotions: awe, serenity","Nature: mountain, peaks, rocks, snow, ice. Objects: money, stacks, rocks. Scenes: surreal, landscape...","mountain, peaks, rocks, snow, ice, money, stacks, rocks, surreal, landscape, mountain landscape, natural environment, contrast, juxtaposition, ruggedness, grandeur, awe, serenity","A surreal landscape features a towering mountain with sharp, jagged peaks. In the foreground, stacks of money are piled high, creating a striking contrast between natural and man-made elements.","A towering, jagged mountain peak rises sharply against a clear blue sky, dusted with snow and ice. The foreground is filled with large, angular rocks and a swirling mist, creating a dramatic and dynamic scene. Sunlight highlights the textures of the mountain, emphasizing its ruggedness and grandeur.",,1080x1920,9:16,30.0,5s
clips/948.mp4,"People: person. Objects: bull mask, suit, neon signs, cars, golden suit. Actions: walking. Emotions: confidence, confident. Scenes: urban, city street, nighttime. Concepts: futuristic, surreal, power, mystery","People: person. Objects: bull mask, suit, neon signs, cars, golden suit. Actions: walking. Emotions:...","person, bull mask, suit, neon signs, cars, golden suit, walking, confidence, confident, urban, city street, nighttime, futuristic, surreal, power, mystery","A person dressed in a striking golden suit and a bull mask walks confidently down a city street. The scene is set against a backdrop of tall buildings and neon lights, creating a dramatic urban atmosphere.","A person wearing a golden bull mask and matching suit confidently walks down a bustling city street. Neon signs and tall buildings create a futuristic urban backdrop, while other pedestrians move in the background.","A person wearing a golden bull mask and a matching golden suit walks confidently through a vibrant urban setting. Neon lights illuminate the scene, creating a futuristic and surreal atmosphere.",720x1280,9:16,30.0,10s
clips/949.mp4,"Animals: tiger. Nature: forest, trees, snow, foliage. Objects: leaves, trees. Actions: prowling, walking. Emotions: intensity. Scenes: wildlife, natural habitat, nature, winter. Concepts: predation, predator, stealth, wilderness, nature","Animals: tiger. Nature: forest, trees, snow, foliage. Objects: leaves, trees. Actions: prowling, wal...","tiger, forest, trees, snow, foliage, leaves, trees, prowling, walking, intensity, wildlife, natural habitat, nature, winter, predation, predator, stealth, wilderness, nature","A majestic tiger prowls through a sun-dappled forest, its intense gaze fixed forward. The vibrant orange and black stripes of the tiger contrast sharply with the cool blue hues of the surrounding foliage.","A majestic tiger prowls through a snowy forest, its intense gaze fixed forward. The sunlight filters through the trees, highlighting the tiger's vibrant orange and black stripes.","A majestic tiger prowls through a snowy forest, its intense gaze fixed forward. The sunlight filters through the trees, casting a mix of shadows and highlights on its vibrant fur.",720x1280,9:16,30.0,10s
clips/950.mp4,"People: man, woman. Nature: forest, trees, flowers, greenery. Objects: wings, dress, gown, ornate clothing. Actions: holding hands, standing, facing each other. Emotions: calm, focused, romantic, serene, serenity. Scenes: fantasy, mystical, nature. Concepts: connection, contrast, romance, fantasy, angelic","People: man, woman. Nature: forest, trees, flowers, greenery. Objects: wings, dress, gown, ornate cl...","man, woman, forest, trees, flowers, greenery, wings, dress, gown, ornate clothing, holding hands, standing, facing each other, calm, focused, romantic, serene, serenity, fantasy, mystical, nature, connection, contrast, romance, fantasy, angelic","A man with dark wings and a woman in a flowing white dress stand facing each other in a serene forest setting. The scene is bathed in soft, natural light, highlighting the contrast between the man's dark attire and the woman's light gown. Their expressions are calm and focused, suggesting a moment of connection or understanding.","A man and a woman stand together in a serene forest setting, holding hands. The man is dressed in a dark, intricately designed outfit with black wings, while the woman wears a flowing white gown. The soft lighting and natural backdrop create a mystical and romantic atmosphere.","A man and a woman with angelic wings stand hand in hand in a serene, natural setting. The woman wears a flowing white dress, while the man is dressed in dark, ornate clothing. They appear to be in a moment of quiet connection, surrounded by lush greenery.",1088x1888,34:59,30.0,10s
clips/951.mp4,"People: woman. Nature: trees, grass, railway track. Objects: hat, jacket, railway track, jeans, necklace. Actions: walking, standing. Emotions: introspective, adventurous, confidence. Scenes: outdoors, countryside, rural. Concepts: journey, solitude, adventure","People: woman. Nature: trees, grass, railway track. Objects: hat, jacket, railway track, jeans, neck...","woman, trees, grass, railway track, hat, jacket, railway track, jeans, necklace, walking, standing, introspective, adventurous, confidence, outdoors, countryside, rural, journey, solitude, adventure","A young woman walks along a railway track, surrounded by lush greenery. She wears a wide-brimmed hat, a casual jacket, and distressed jeans, exuding a sense of adventure and introspection.","A woman stands confidently on a railway track, wearing a wide-brimmed hat and casual attire. The scene is set in a rural area with lush greenery on either side of the tracks.",,720x1280,9:16,30.0,5s
clips/952.mp4,"People: crowd, gladiator, warrior. Objects: helmet, armor, cape. Actions: cheering, holding, raising. Emotions: triumph, excitement, celebration. Scenes: arena, gladiatorial event, coliseum. Concepts: victory, ancient Rome, ancient","People: crowd, gladiator, warrior. Objects: helmet, armor, cape. Actions: cheering, holding, raising...","crowd, gladiator, warrior, helmet, armor, cape, cheering, holding, raising, triumph, excitement, celebration, arena, gladiatorial event, coliseum, victory, ancient Rome, ancient","A gladiator stands triumphantly in the center of an ancient arena, holding a helmet aloft. The crowd in the background is cheering, filling the multi-tiered stands with excitement. The gladiator's armor and red cape are prominently displayed, highlighting his victory.","A triumphant warrior stands in a grand arena, raising a helmet high above his head. He is clad in ornate armor with a red cape, surrounded by a cheering crowd.",,1080x1920,9:16,30.0,5s
clips/953.mp4,"People: miniature figurines, miniature figures. Objects: plate, ladder, kiwi, tools, powdered sugar. Actions: sprinkling, working, dusting, placing. Emotions: playful, imaginative, whimsical. Scenes: miniature scene, food art, creative setup. Concepts: creativity, whimsy, imagination","People: miniature figurines, miniature figures. Objects: plate, ladder, kiwi, tools, powdered sugar....","miniature figurines, miniature figures, plate, ladder, kiwi, tools, powdered sugar, sprinkling, working, dusting, placing, playful, imaginative, whimsical, miniature scene, food art, creative setup, creativity, whimsy, imagination","A whimsical scene depicts tiny figurines working on a plate of sliced kiwi, resembling a construction site. A large hand sprinkles powdered sugar over the fruit, creating a snowy effect. The miniature workers use ladders and tools, adding to the playful and imaginative atmosphere.","A whimsical scene depicts miniature workers interacting with a kiwi fruit. The tiny figures, dressed in construction attire, appear to be dusting the fruit with powdered sugar. A hand is seen delicately placing one of the figures on top of the kiwi.",,720x1280,9:16,30.0,5s
clips/954.mp4,"People: knight, rider. Animals: reptilian creature, dinosaur-like creature, horse. Nature: rocks, hills, mountains, cliffs. Objects: armor, saddle. Actions: riding. Emotions: adventurous, isolation, adventure. Scenes: fantasy landscape, landscape, wilderness. Concepts: medieval, exploration, prehistoric, fantasy, journey","People: knight, rider. Animals: reptilian creature, dinosaur-like creature, horse. Nature: rocks, hi...","knight, rider, reptilian creature, dinosaur-like creature, horse, rocks, hills, mountains, cliffs, armor, saddle, riding, adventurous, isolation, adventure, fantasy landscape, landscape, wilderness, medieval, exploration, prehistoric, fantasy, journey","A knight in shining armor rides a large, reptilian creature across a rugged landscape. The scene is set against a backdrop of rolling hills and rocky terrain under a clear sky.","A knight in shining armor rides a dinosaur-like creature across a rugged, mountainous landscape. The scene is set during daylight, with sunlight casting long shadows across the rocky terrain.","A lone rider on horseback traverses a rugged, rocky landscape under the soft glow of the setting sun. The scene is framed by towering cliffs and distant rolling hills, creating a sense of isolation and adventure.",1080x1920,9:16,30.0,10s
clips/955.mp4,"Animals: dog. Nature: lightning, ocean, clouds, sea, storm clouds. Objects: driftwood. Actions: floating, clinging. Emotions: fear, anxiety, determination. Scenes: storm, sea, stormy sea. Concepts: survival, adversity","Animals: dog. Nature: lightning, ocean, clouds, sea, storm clouds. Objects: driftwood. Actions: floa...","dog, lightning, ocean, clouds, sea, storm clouds, driftwood, floating, clinging, fear, anxiety, determination, storm, sea, stormy sea, survival, adversity","A small dog clings to a piece of driftwood amidst turbulent ocean waves. The sky above is dark and ominous, with flashes of lightning illuminating the stormy scene.","A small dog clings to a piece of driftwood amidst a turbulent sea. Dark storm clouds loom overhead, and a flash of lightning illuminates the dramatic scene. The dog's expression conveys a mix of fear and determination as it navigates the rough waters.",,704x1248,22:39,30.0,5s
clips/956.mp4,"Objects: salad, cherry tomatoes, plate, action figure, greens. Actions: posing, standing. Emotions: playful, dramatic, dynamic. Scenes: kitchen, dining area, culinary. Concepts: contrast, imagination, miniature, fantasy, juxtaposition. People: action figure","Objects: salad, cherry tomatoes, plate, action figure, greens. Actions: posing, standing. Emotions: ...","salad, cherry tomatoes, plate, action figure, greens, posing, standing, playful, dramatic, dynamic, kitchen, dining area, culinary, contrast, imagination, miniature, fantasy, juxtaposition, action figure","A small action figure stands dramatically atop a fresh salad, surrounded by vibrant greens and cherry tomatoes. The figure is posed as if ready for action, with metallic claws extended from its hands.","A small action figure stands dramatically on a plate of salad, surrounded by vibrant greens and sliced cherry tomatoes. The figure is posed as if in mid-action, with its arms extended and claws outstretched, creating a dynamic scene amidst the fresh ingredients.",,1080x1920,9:16,30.0,5s
clips/957.mp4,"People: person. Nature: rocks, bamboo, forest, stream, waterfall. Objects: rock, moss, robe. Actions: standing, gazing. Emotions: contemplative, serene. Scenes: forest, nature, stream, riverbank. Concepts: tranquility, solitude, nature, mystery","People: person. Nature: rocks, bamboo, forest, stream, waterfall. Objects: rock, moss, robe. Actions...","person, rocks, bamboo, forest, stream, waterfall, rock, moss, robe, standing, gazing, contemplative, serene, forest, nature, stream, riverbank, tranquility, solitude, nature, mystery","A serene scene depicts a person with long white hair standing on a rock amidst a flowing stream. Sunlight filters through the bamboo forest, casting a mystical glow over the water and surrounding greenery.","A serene forest scene features a cascading waterfall flowing over moss-covered rocks. A person stands on a rock, gazing into the distance, surrounded by towering bamboo trees. Sunlight filters through the canopy, creating a mystical atmosphere.","A person in a flowing robe stands on a rock beside a rushing river, surrounded by a dense bamboo forest. Mist rises from the water, creating an ethereal atmosphere as sunlight filters through the trees.",1080x1920,9:16,30.0,10s
clips/958.mp4,"People: man. Animals: lions. Objects: suit, watch, corridor. Actions: walking. Emotions: confidence. Scenes: indoor, modern, hallway. Concepts: power, elegance, contrast, surreal","People: man. Animals: lions. Objects: suit, watch, corridor. Actions: walking. Emotions: confidence....","man, lions, suit, watch, corridor, walking, confidence, indoor, modern, hallway, power, elegance, contrast, surreal","A confident man in a suit walks forward flanked by two majestic lions. The scene is set in a brightly lit, modern indoor space, creating a striking contrast between the wild and the urban.",A man in a sharp suit confidently walks down a modern hallway flanked by two majestic lions. The setting appears to be an upscale indoor environment with bright lighting and sleek architectural elements.,"A man in a sharp suit confidently walks down a modern corridor flanked by two majestic lions. The setting is an indoor space with a high ceiling and bright lighting, creating a surreal and powerful atmosphere. The lions stride alongside the man, exuding strength and elegance.",704x1248,22:39,30.0,10s
clips/959.mp4,"People: woman. Objects: glasses. Emotions: calm, contentment. Scenes: indoor, portrait. Concepts: beauty, focus, serenity, relaxation. Actions: smiling","People: woman. Objects: glasses. Emotions: calm, contentment. Scenes: indoor, portrait. Concepts: be...","woman, glasses, calm, contentment, indoor, portrait, beauty, focus, serenity, relaxation, smiling","A woman with long dark hair and glasses gazes directly at the camera. She is wearing a black strap top, and the background is softly blurred, highlighting her features.","A woman with long dark hair and glasses smiles gently, her eyes partially closed. She rests her hand on her shoulder, exuding a sense of calm and contentment.",,704x1248,22:39,30.0,5s
clips/960.mp4,"People: girl. Objects: book, rug, cardigan, dress, window. Actions: reading, sitting. Emotions: delight, wonder, focused, calm. Scenes: indoor, cozy, cozy room. Concepts: magic, literature, relaxation, enchantment, imagination","People: girl. Objects: book, rug, cardigan, dress, window. Actions: reading, sitting. Emotions: deli...","girl, book, rug, cardigan, dress, window, reading, sitting, delight, wonder, focused, calm, indoor, cozy, cozy room, magic, literature, relaxation, enchantment, imagination","A young girl with long brown hair sits on a patterned rug, engrossed in a book with an ornate cover. She wears a white dress and a red cardigan, with sunlight streaming through a window behind her.","A young girl with long brown hair, adorned with a red ribbon, is sitting on a patterned rug in a cozy room. She is engrossed in a large, ornate book that emits a warm, magical glow, illuminating her delighted expression.","A young girl with long brown hair sits on a rug, holding an ornate book that emits a warm, magical glow. She is dressed in a white dress and a red cardigan, looking at the book with a delighted expression.",832x1088,13:17,30.0,10s
clips/961.mp4,"Animals: cat. Objects: tracksuit, sunglasses, tennis net, tennis court. Actions: posing, leaning, strutting. Emotions: confident, playful. Scenes: tennis court. Concepts: humor, anthropomorphism","Animals: cat. Objects: tracksuit, sunglasses, tennis net, tennis court. Actions: posing, leaning, st...","cat, tracksuit, sunglasses, tennis net, tennis court, posing, leaning, strutting, confident, playful, tennis court, humor, anthropomorphism","A cat dressed in a blue tracksuit and sunglasses poses confidently on a tennis court. The feline leans casually against the net, exuding a cool and playful demeanor.","A cat dressed in a blue tracksuit and sunglasses is confidently strutting on a tennis court. The background features a tennis net and green court surface, creating a humorous and surreal scene.",,720x1280,9:16,30.0,5s
clips/962.mp4,"People: miniature workers, miniature figures, workers. Objects: pizza, cheese, miniature machinery, pepperoni, tractor. Actions: spreading cheese, operating machinery, arranging toppings. Emotions: playful, whimsical. Scenes: kitchen, construction site, miniature world, food art. Concepts: miniature world, food art, creativity, imagination","People: miniature workers, miniature figures, workers. Objects: pizza, cheese, miniature machinery, ...","miniature workers, miniature figures, workers, pizza, cheese, miniature machinery, pepperoni, tractor, spreading cheese, operating machinery, arranging toppings, playful, whimsical, kitchen, construction site, miniature world, food art, miniature world, food art, creativity, imagination","A whimsical scene depicts miniature construction workers on a pizza, using tiny machinery to spread cheese. The workers are dressed in red uniforms and helmets, actively engaged in their tasks amidst a snowy backdrop of grated cheese.","A whimsical scene depicts miniature workers on a pizza, engaged in construction-like activities. Tiny figures in red uniforms are busy spreading cheese and arranging toppings, while a small tractor is seen moving across the pizza surface. The background is filled with large blocks of cheese, creating a surreal and playful atmosphere.",,1080x1920,9:16,30.0,5s
clips/963.mp4,"Nature: clouds, smoke, nebula. Objects: particles. Actions: swirling, dancing, sparkling, intermingling. Emotions: wonder, awe, mystical, ethereal. Scenes: abstract, cosmic. Concepts: dynamic, contrast, motion, ethereal, vibrancy","Nature: clouds, smoke, nebula. Objects: particles. Actions: swirling, dancing, sparkling, intermingl...","clouds, smoke, nebula, particles, swirling, dancing, sparkling, intermingling, wonder, awe, mystical, ethereal, abstract, cosmic, dynamic, contrast, motion, ethereal, vibrancy","A mesmerizing swirl of fiery orange and cool blue smoke dances through the frame, creating an ethereal and dynamic visual. The scene is filled with glowing particles, adding a sense of magic and wonder to the composition.","A mesmerizing display of swirling clouds in vibrant orange and blue hues fills the frame. Tiny sparkling particles are scattered throughout, enhancing the ethereal quality of the scene.","A mesmerizing swirl of vibrant colors fills the scene, with orange and blue clouds intermingling in a dynamic dance. Sparkling particles are scattered throughout, adding a sense of magic and wonder to the composition.",992x2016,31:63,30.0,10s
clips/964.mp4,"People: woman, crowd, pedestrians. Animals: birds. Nature: sky. Objects: Eiffel Tower, street lamp, buildings. Actions: walking, flying. Emotions: confident, confidence. Scenes: urban, street, Paris. Concepts: fashion, travel","People: woman, crowd, pedestrians. Animals: birds. Nature: sky. Objects: Eiffel Tower, street lamp, ...","woman, crowd, pedestrians, birds, sky, Eiffel Tower, street lamp, buildings, walking, flying, confident, confidence, urban, street, Paris, fashion, travel","A woman in an orange coat and hat walks confidently down a bustling Parisian street. The iconic Eiffel Tower looms in the background, while birds soar overhead and people move along the sidewalk.","A woman in an orange coat and matching hat walks confidently down a Parisian street. The Eiffel Tower looms in the background, while birds fly across the sky. People in the background are casually strolling, adding to the lively atmosphere.",,1080x1920,9:16,30.0,5s
clips/965.mp4,"People: miniature figures, construction workers. Objects: steak, grilled vegetables, knives, herbs, tools. Actions: cutting, slicing, working. Emotions: playful, whimsical, creative. Scenes: culinary, miniature, food art, miniature scene. Concepts: imagination, creativity, culinary creativity","People: miniature figures, construction workers. Objects: steak, grilled vegetables, knives, herbs, ...","miniature figures, construction workers, steak, grilled vegetables, knives, herbs, tools, cutting, slicing, working, playful, whimsical, creative, culinary, miniature, food art, miniature scene, imagination, creativity, culinary creativity","A whimsical scene depicts miniature construction workers using large knives to work on a piece of grilled steak. The workers, wearing orange safety vests and helmets, appear to be slicing through the meat, surrounded by grilled vegetables and herbs. Steam rises from the steak, adding a dynamic element to the scene.","Miniature construction workers appear to be cutting into a large piece of steak, surrounded by grilled vegetables. The scene creatively combines elements of food and construction, with steam rising from the freshly cooked meat.",,1080x1920,9:16,30.0,5s
clips/966.mp4,"People: boy. Animals: crocodile. Nature: river, forest, foliage, jungle, greenery. Objects: conical hat, straw hat. Actions: resting, lying. Emotions: calm, adventurous. Scenes: tropical, jungle, adventure, serenity. Concepts: nature interaction, serenity, bond with nature, adventure","People: boy. Animals: crocodile. Nature: river, forest, foliage, jungle, greenery. Objects: conical ...","boy, crocodile, river, forest, foliage, jungle, greenery, conical hat, straw hat, resting, lying, calm, adventurous, tropical, jungle, adventure, serenity, nature interaction, serenity, bond with nature, adventure","A young boy wearing a traditional conical hat is lying on the back of a large crocodile in a calm river. The lush green foliage in the background suggests a tropical setting, creating a serene and adventurous atmosphere.","A young boy wearing a traditional straw hat is lying on the back of a large crocodile in a calm river. The lush greenery of the surrounding jungle reflects in the water, creating a serene and adventurous atmosphere.",,736x1248,23:39,30.0,5s
clips/967.mp4,"Nature: grass, flower, forest, eggshell. Objects: eggshell, egg. Actions: hatching. Emotions: anticipation, joy, wonder, innocence, curiosity. Scenes: nature, natural setting, forest floor, outdoors. Concepts: new beginnings, life cycle, new life, spring, birth. Animals: chick","Nature: grass, flower, forest, eggshell. Objects: eggshell, egg. Actions: hatching. Emotions: antici...","grass, flower, forest, eggshell, eggshell, egg, hatching, anticipation, joy, wonder, innocence, curiosity, nature, natural setting, forest floor, outdoors, new beginnings, life cycle, new life, spring, birth, chick","A large, cracked egg rests on the forest floor, surrounded by grass and a small pink flower. The scene is bathed in warm, soft sunlight filtering through the trees, suggesting early morning or late afternoon.","A fluffy, animated chick emerges joyfully from a cracked eggshell, surrounded by soft grass and a gentle, sunlit background. Its large eyes and open beak convey a sense of wonder and excitement.","A newly hatched chick emerges from its cracked eggshell, surrounded by soft grass and a gentle, sunlit environment. The chick's fluffy yellow feathers and curious expression convey a sense of new beginnings and innocence.",1080x1920,9:16,30.0,10s
clips/968.mp4,"Animals: panda. Objects: coffee cup, apron, counter, coffee jars, shelf. Actions: smiling, standing, drinking. Emotions: friendly, welcoming, contentment, relaxation. Scenes: indoor, coffee shop, café. Concepts: coziness, hospitality, leisure","Animals: panda. Objects: coffee cup, apron, counter, coffee jars, shelf. Actions: smiling, standing,...","panda, coffee cup, apron, counter, coffee jars, shelf, smiling, standing, drinking, friendly, welcoming, contentment, relaxation, indoor, coffee shop, café, coziness, hospitality, leisure","A friendly panda wearing a barista apron stands behind a wooden counter in a cozy coffee shop. The panda is smiling warmly, with a steaming cup of coffee placed in front of it. The background features shelves lined with coffee jars, enhancing the inviting atmosphere.","A panda wearing an apron is enjoying a cup of coffee in a cozy café setting. The panda appears content and relaxed, savoring the warm beverage.",,720x1280,9:16,30.0,5s
clips/969.mp4,"People: woman. Objects: parachute harness. Actions: skydiving, smiling. Emotions: joy, excitement. Scenes: sky, clouds, aerial, cloudy. Concepts: adventure, freedom","People: woman. Objects: parachute harness. Actions: skydiving, smiling. Emotions: joy, excitement. S...","woman, parachute harness, skydiving, smiling, joy, excitement, sky, clouds, aerial, cloudy, adventure, freedom","A woman with short dark hair is skydiving, smiling broadly against a backdrop of fluffy clouds. She is wearing a black outfit with a parachute harness, and her hair is slightly tousled by the wind.","A woman with short black hair is skydiving, smiling broadly as she descends through the sky. She is wearing a black outfit with a parachute harness, surrounded by a backdrop of fluffy white clouds.",,1088x1888,34:59,30.0,5s
clips/970.mp4,"People: girl, animated girl. Animals: cat, white cat. Nature: underwater, sunlight. Actions: swimming, holding. Emotions: joyful, playful, joy, calm. Scenes: animated, adventure, underwater. Concepts: friendship, exploration, animation, serenity","People: girl, animated girl. Animals: cat, white cat. Nature: underwater, sunlight. Actions: swimmin...","girl, animated girl, cat, white cat, underwater, sunlight, swimming, holding, joyful, playful, joy, calm, animated, adventure, underwater, friendship, exploration, animation, serenity","A young girl with big brown eyes and a joyful expression swims underwater alongside a fluffy white cat. The scene is vibrant and full of life, capturing a moment of playful adventure.","An animated girl with flowing dark hair swims underwater, gently holding a fluffy white cat. The scene is bathed in a serene blue light, creating a peaceful underwater atmosphere.",,1080x1920,9:16,30.0,5s
clips/971.mp4,"Animals: beagle, dog. Objects: car, steering wheel, seatbelt. Actions: sitting, holding, holding steering wheel. Emotions: humorous, playful. Scenes: car interior. Concepts: anthropomorphism, humor","Animals: beagle, dog. Objects: car, steering wheel, seatbelt. Actions: sitting, holding, holding ste...","beagle, dog, car, steering wheel, seatbelt, sitting, holding, holding steering wheel, humorous, playful, car interior, anthropomorphism, humor","A beagle is humorously positioned in the driver's seat of a car, with its paw on the steering wheel. The dog is secured with a seatbelt, creating a playful and whimsical scene.","A beagle is humorously positioned in the driver's seat of a car, appearing to steer the wheel with its paws. The dog is secured with a seatbelt, adding to the comedic effect of the scene.",,720x1280,9:16,30.0,5s
clips/972.mp4,"People: person. Objects: beret, belt, feather, sweater, necklace. Actions: holding, standing. Emotions: calm, confident. Scenes: interior, elegant room, indoor, elegant setting. Concepts: fashion, style, sophistication","People: person. Objects: beret, belt, feather, sweater, necklace. Actions: holding, standing. Emotio...","person, beret, belt, feather, sweater, necklace, holding, standing, calm, confident, interior, elegant room, indoor, elegant setting, fashion, style, sophistication","A person with blonde hair is wearing a black beret and a white sweater, holding a decorative feather. They are standing in an elegantly decorated room with framed art on the walls.","A person stands confidently indoors, wearing a stylish outfit with a beret and layered necklaces. The setting is elegant, with framed artwork and ornate decor in the background.",,720x1280,9:16,30.0,5s
clips/973.mp4,,,,"I'm sorry, I can't assist with that.","I'm sorry, I can't assist with that.",,1152x1760,36:55,30.0,5s
clips/974.mp4,"People: miniature figures, construction workers, miniature construction workers. Objects: pencil, paint, miniature vehicles, construction vehicles, tools. Actions: painting, working, construction. Emotions: playful, creative. Scenes: miniature world, art studio, artistic setup, miniature scene. Concepts: creativity, surrealism, imagination","People: miniature figures, construction workers, miniature construction workers. Objects: pencil, pa...","miniature figures, construction workers, miniature construction workers, pencil, paint, miniature vehicles, construction vehicles, tools, painting, working, construction, playful, creative, miniature world, art studio, artistic setup, miniature scene, creativity, surrealism, imagination","A whimsical scene depicts miniature construction workers interacting with vibrant paint splashes. A large pencil hovers above, adding a surreal element to the artistic setting. The workers appear to be engaged in a creative project, blending construction and art.","The image depicts a miniature scene where tiny figures dressed as construction workers are engaged in painting activities. They are surrounded by small construction vehicles and tools, with a large pencil hovering above them, adding blue paint to the scene. The background features blurred artwork, suggesting a creative studio setting.","A whimsical scene depicts miniature construction workers interacting with art supplies. The tiny figures are engaged in painting tasks, surrounded by vibrant splashes of color and oversized tools. A large pencil looms above, adding a playful sense of scale.",720x1280,9:16,30.0,10s
clips/975.mp4,"Objects: submarine. Animals: fish. Nature: ocean, sunlight. Actions: gliding, swimming. Emotions: serene, mysterious. Scenes: underwater. Concepts: marine life, exploration, sports","Objects: submarine. Animals: fish. Nature: ocean, sunlight. Actions: gliding, swimming. Emotions: se...","submarine, fish, ocean, sunlight, gliding, swimming, serene, mysterious, underwater, marine life, exploration, sports","A submarine painted with vibrant red and blue colors glides through the ocean depths, surrounded by a school of fish. Sunlight filters through the water, creating a serene and mysterious underwater scene.","A submarine painted with vibrant red and blue colors, featuring a sports team logo, glides through the ocean depths. Sunlight filters through the water, illuminating the submarine's path as marine life swims nearby.",,1088x1888,34:59,30.0,5s
clips/976.mp4,"People: woman. Objects: fire orb, fire, orb. Actions: holding, gazing, conjuring. Emotions: intense, mysterious, intensity, mystery. Scenes: magical, mystical, fantasy, magic. Concepts: power, magic, supernatural","People: woman. Objects: fire orb, fire, orb. Actions: holding, gazing, conjuring. Emotions: intense,...","woman, fire orb, fire, orb, holding, gazing, conjuring, intense, mysterious, intensity, mystery, magical, mystical, fantasy, magic, power, magic, supernatural","A mysterious woman with glowing eyes holds a swirling orb of fire in her hand. Her intense gaze and the fiery magic create an atmosphere of power and intrigue. The dark background contrasts with the bright flames, enhancing the mystical ambiance.","A mysterious woman with glowing eyes holds a swirling orb of fire in her hand. Her intense gaze and the fiery element create a sense of magical power. The dark background contrasts with the bright flames, emphasizing the mystical atmosphere.",,1080x1920,9:16,30.0,5s
clips/977.mp4,"Animals: fictional creature, Pikachu, yellow creature. Nature: beach, ocean, sunset, palm trees. Objects: guitar. Actions: playing guitar, playing music. Emotions: joyful, playful, cheerful, serene. Scenes: beach scene, sunset. Concepts: relaxation, music, animation","Animals: fictional creature, Pikachu, yellow creature. Nature: beach, ocean, sunset, palm trees. Obj...","fictional creature, Pikachu, yellow creature, beach, ocean, sunset, palm trees, guitar, playing guitar, playing music, joyful, playful, cheerful, serene, beach scene, sunset, relaxation, music, animation","A cute, yellow creature with large ears and a lightning bolt-shaped tail is sitting on a sandy beach, playing a small guitar. The sun is setting in the background, casting a warm glow over the ocean and palm trees.","A cheerful Pikachu is playing a small guitar on a sandy beach during a beautiful sunset. The scene is set against a backdrop of palm trees and gentle ocean waves, creating a serene and joyful atmosphere.","A cute, yellow creature with large ears is playing a small guitar on a sandy beach during sunset. The ocean waves gently roll in the background, creating a serene and peaceful atmosphere.",704x1248,22:39,30.0,10s
clips/978.mp4,"Animals: cat. Objects: wires, lever, panels, pipes, control panels. Actions: reaching, grabbing, walking. Emotions: joyful, playful, curiosity. Scenes: industrial, mechanical. Concepts: adventure, curiosity","Animals: cat. Objects: wires, lever, panels, pipes, control panels. Actions: reaching, grabbing, wal...","cat, wires, lever, panels, pipes, control panels, reaching, grabbing, walking, joyful, playful, curiosity, industrial, mechanical, adventure, curiosity","A chubby orange cat is playfully reaching up to grab a lever in a dimly lit room. The cat's expression is joyful and animated, suggesting a sense of adventure.","A ginger cat's tail is visible as it walks through an industrial setting. The scene is filled with pipes, wires, and control panels, creating a mechanical atmosphere.",,704x1248,22:39,30.0,5s
clips/979.mp4,"People: person, face, woman. Nature: flowers. Objects: sweater. Emotions: calm, introspective, surprise, engagement. Scenes: portrait, outdoor. Concepts: beauty, serenity, expression. Actions: speaking","People: person, face, woman. Nature: flowers. Objects: sweater. Emotions: calm, introspective, surpr...","person, face, woman, flowers, sweater, calm, introspective, surprise, engagement, portrait, outdoor, beauty, serenity, expression, speaking","A close-up portrait of a person with striking blue eyes and dark hair, set against a vibrant background of pink flowers. The person is wearing a light-colored sweater, and their expression is calm and introspective.","A close-up portrait of a young woman with dark hair and expressive eyes, surrounded by vibrant pink flowers. Her face is slightly turned, and she appears to be speaking or expressing surprise.",,768x1152,2:3,30.0,5s
